title,genres,rating,action,film-noir,imax,crime,fantasy,children,comedy,musical,horror,animation,adventure,mystery,romance,documentary,thriller,war,sci-fi,drama,western
Hustle & Flow (2005),Crime|Drama,C,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Devil's Rejects, The (2005)",Action|Crime|Horror,C,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
Georgy Girl (1966),Comedy,B,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Serenity (2005),Action|Adventure|Sci-Fi,C,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
Broken Flowers (2005),Comedy|Drama,C,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
Junebug (2005),Comedy|Drama,C,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
Grizzly Man (2005),Documentary,C,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Duma (2005),Adventure|Drama,C,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
"40-Year-Old Virgin, The (2005)",Comedy|Romance,C,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
"Constant Gardener, The (2005)",Drama|Thriller,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Proof (2005),Drama,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Lord of War (2005),Action|Crime|Drama|Thriller|War,C,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
Everything Is Illuminated (2005),Comedy|Drama,C,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
Why We Fight (2005),Documentary,C,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Waiting... (2005),Comedy,C,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Corpse Bride (2005),Animation|Comedy|Fantasy|Musical|Romance,C,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,0,0,0,0
"History of Violence, A (2005)",Action|Crime|Drama|Thriller,C,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Oliver Twist (2005),Drama,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Capote (2005),Crime|Drama,C,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Wallace & Gromit in The Curse of the Were-Rabbit (2005),Adventure|Animation|Children|Comedy,C,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0
Kiss Kiss Bang Bang (2005),Comedy|Crime|Mystery|Thriller,B,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0
In Her Shoes (2005),Comedy|Drama,D,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"Squid and the Whale, The (2005)",Comedy|Drama,C,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
North Country (2005),Drama,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Good Night, and Good Luck. (2005)",Crime|Drama,C,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Jarhead (2005),Action|Drama|War,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
"Match Factory Girl, The (Tulitikkutehtaan tyttö) (1990)",Comedy|Drama,A,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
Syriana (2005),Drama|Thriller,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Pride & Prejudice (2005),Drama|Romance,C,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
Harry Potter and the Goblet of Fire (2005),Adventure|Fantasy|Thriller|IMAX,C,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Walk the Line (2005),Drama|Musical|Romance,C,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0
Breakfast on Pluto (2005),Comedy|Drama,C,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
"Chronicles of Narnia: The Lion, the Witch and the Wardrobe, The (2005)",Adventure|Children|Fantasy,C,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
King Kong (2005),Action|Adventure|Drama|Fantasy|Thriller,C,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0
Munich (2005),Action|Crime|Drama|Thriller,C,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
"Producers, The (2005)",Comedy|Musical,C,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
Voices of a Distant Star (Hoshi no koe) (2003),Animation|Drama|Romance|Sci-Fi,A,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0
Lady Vengeance (Sympathy for Lady Vengeance) (Chinjeolhan geumjassi) (2005),Crime|Drama|Mystery|Thriller,B,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
Looking for Comedy in the Muslim World (2005),Comedy,C,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Lucky Number Slevin (2006),Crime|Drama|Mystery,C,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
Reefer Madness: The Movie Musical (2005),Comedy|Drama|Musical,A,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0
"Da Vinci Code, The (2006)",Drama|Mystery|Thriller,D,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
X-Men: The Last Stand (2006),Action|Sci-Fi|Thriller,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
Lady in the Water (2006),Drama|Fantasy|Mystery,E,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
Marie Antoinette (2006),Drama|Romance,D,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
Babel (2006),Drama|Thriller,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Night at the Museum (2006),Action|Comedy|Fantasy|IMAX,D,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Stranger than Fiction (2006),Comedy|Drama|Fantasy|Romance,C,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0
"Illusionist, The (2006)",Drama|Fantasy|Mystery|Romance,C,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0
"Pan's Labyrinth (Laberinto del fauno, El) (2006)",Drama|Fantasy|Thriller,C,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0
"Departed, The (2006)",Crime|Drama|Thriller,A,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Deliver Us from Evil (2006),Documentary,A,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
"Prestige, The (2006)",Drama|Mystery|Sci-Fi|Thriller,B,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0
"Good Year, A (2006)",Comedy|Drama|Romance,C,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
Blood Diamond (2006),Action|Adventure|Crime|Drama|Thriller|War,C,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0
Ratatouille (2007),Animation|Children|Drama,C,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
Hot Fuzz (2007),Action|Comedy|Crime|Mystery,B,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
Meet the Robinsons (2007),Action|Adventure|Animation|Children|Comedy|Sci-Fi,C,1,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,0
Fracture (2007),Crime|Drama|Mystery|Thriller,C,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
"Invisible, The (2007)",Crime|Drama|Fantasy|Mystery|Thriller,E,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,1,0
Paprika (Papurika) (2006),Animation|Mystery|Sci-Fi,C,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
Bug (2007),Drama|Horror|Thriller,E,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
Fantastic Four: Rise of the Silver Surfer (2007),Action|Adventure|Sci-Fi,E,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
Fido (2006),Comedy|Horror|Thriller,C,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0
"Bourne Ultimatum, The (2007)",Action|Crime|Thriller,C,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Superbad (2007),Comedy,C,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
3:10 to Yuma (2007),Action|Crime|Drama|Western,B,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Tekkonkinkreet (Tekkon kinkurîto) (2006),Action|Adventure|Animation|Crime|Fantasy,A,1,0,0,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0
Gone Baby Gone (2007),Crime|Drama|Mystery,C,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
Elite Squad (Tropa de Elite) (2007),Action|Crime|Drama|Thriller,A,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
American Gangster (2007),Crime|Drama|Thriller,C,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
I Am Legend (2007),Action|Horror|Sci-Fi|Thriller|IMAX,C,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0
Juno (2007),Comedy|Drama|Romance,C,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
There Will Be Blood (2007),Drama|Western,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
Cat Soup (Nekojiru-so) (2001),Adventure|Animation|Drama|Horror,B,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0
In Bruges (2008),Comedy|Crime|Drama|Thriller,B,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
"Definitely, Maybe (2008)",Comedy|Drama|Romance,C,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
"Bank Job, The (2008)",Action|Crime|Thriller,C,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Funny Games U.S. (2007),Drama|Thriller,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
"Dark Knight, The (2008)",Action|Crime|Drama|IMAX,B,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Forbidden Kingdom, The (2008)",Action|Adventure|Comedy|Fantasy,C,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Son of Rambow (2007),Children|Comedy|Drama,A,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0
"Chronicles of Narnia: Prince Caspian, The (2008)",Adventure|Children|Fantasy,C,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0
WALL·E (2008),Adventure|Animation|Children|Romance|Sci-Fi,B,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0
Hancock (2008),Action|Adventure|Comedy|Crime|Fantasy,D,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Get Smart (2008),Action|Comedy,C,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Meet Dave (2008),Adventure|Children|Comedy|Romance|Sci-Fi,C,0,0,0,0,0,1,1,0,0,0,1,0,1,0,0,0,1,0,0
Step Brothers (2008),Comedy,C,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Vicky Cristina Barcelona (2008),Comedy|Drama|Romance,D,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
Pineapple Express (2008),Action|Comedy|Crime,C,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Burn After Reading (2008),Comedy|Crime|Drama,C,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
FLCL (2000),Animation|Comedy|Fantasy|Sci-Fi,A,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0
Zack and Miri Make a Porno (2008),Comedy|Drama|Romance,C,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
Changeling (2008),Crime|Drama|Mystery,C,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
Twilight (2008),Drama|Fantasy|Romance|Thriller,E,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,1,0
"Boy in the Striped Pajamas, The (Boy in the Striped Pyjamas, The) (2008)",Drama|War,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
Coraline (2009),Animation|Fantasy|Thriller,C,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0
Dr. Horrible's Sing-Along Blog (2008),Comedy|Drama|Musical|Sci-Fi,C,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,0
"I Love You, Man (2009)",Comedy,C,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Observe and Report (2009),Action|Comedy,E,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Inglourious Basterds (2009),Action|Drama|War,B,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
Moon (2009),Drama|Mystery|Sci-Fi|Thriller,C,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0
X-Men Origins: Wolverine (2009),Action|Sci-Fi|Thriller,E,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0
Star Trek (2009),Action|Adventure|Sci-Fi|IMAX,C,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
Terminator Salvation (2009),Action|Adventure|Sci-Fi|Thriller,C,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
"Brothers Bloom, The (2008)",Adventure|Comedy|Crime|Romance,A,0,0,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0
Neon Genesis Evangelion: Death & Rebirth (Shin seiki Evangelion Gekijô-ban: Shito shinsei) (1997),Action|Animation|Mystery|Sci-Fi,B,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0
Up (2009),Adventure|Animation|Children|Drama,B,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0
"Hangover, The (2009)",Comedy|Crime,C,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"Hurt Locker, The (2008)",Action|Drama|Thriller|War,B,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
Transformers: Revenge of the Fallen (2009),Action|Adventure|Sci-Fi|IMAX,E,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
(500) Days of Summer (2009),Comedy|Drama|Romance,C,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
District 9 (2009),Mystery|Sci-Fi|Thriller,C,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0
"Haunted World of El Superbeasto, The (2009)",Action|Animation|Comedy|Horror|Thriller,C,1,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0
Zombieland (2009),Action|Comedy|Horror,C,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
Mary and Max (2009),Animation|Comedy|Drama,B,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0
Gentlemen Broncos (2009),Comedy,E,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Avatar (2009),Action|Adventure|Sci-Fi|IMAX,C,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
Shutter Island (2010),Drama|Mystery|Thriller,B,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
"Town Called Panic, A (Panique au village) (2009)",Animation,C,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Inception (2010),Action|Crime|Drama|Mystery|Sci-Fi|Thriller|IMAX,B,1,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0
Scott Pilgrim vs. the World (2010),Action|Comedy|Fantasy|Musical|Romance,C,1,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0
"Social Network, The (2010)",Drama,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Town, The (2010)",Crime|Drama|Thriller,C,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Sintel (2010),Animation|Fantasy,C,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Inside Job (2010),Documentary,A,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Restrepo (2010),Documentary|War,D,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
127 Hours (2010),Adventure|Drama|Thriller,C,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
Black Swan (2010),Drama|Thriller,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Rare Exports: A Christmas Tale (Rare Exports) (2010),Action|Comedy,A,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
True Grit (2010),Western,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Tron: Legacy (2010),Action|Adventure|Sci-Fi|IMAX,D,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
Tucker & Dale vs Evil (2010),Comedy|Horror,C,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
Green Lantern (2011),Action|Adventure|Sci-Fi,E,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
Upside Down: The Creation Records Story (2010),Documentary,D,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Friends with Benefits (2011),Comedy|Romance,D,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
"Avengers, The (2012)",Action|Adventure|Sci-Fi|IMAX,C,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
Warrior (2011),Drama,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Margin Call (2011),Drama|Thriller,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Starsuckers (2009),Documentary,B,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
The Hunger Games (2012),Action|Adventure|Drama|Sci-Fi|Thriller,C,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0
"Dark Knight Rises, The (2012)",Action|Adventure|Crime|IMAX,C,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Intouchables (2011),Comedy|Drama,B,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
Moonrise Kingdom (2012),Comedy|Drama|Romance,C,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
"Thousand Words, A (2012)",Comedy|Drama,E,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
Ted (2012),Comedy|Fantasy,C,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Beasts of the Southern Wild (2012),Drama|Fantasy,C,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Skyfall (2012),Action|Adventure|Thriller|IMAX,C,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
Hands Over the City (Le mani sulla città) (1963),Drama,A,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Taken 2 (2012),Action|Crime|Drama|Thriller,C,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Argo (2012),Drama|Thriller,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Life of Pi (2012),Adventure|Drama|IMAX,C,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
"Hobbit: An Unexpected Journey, The (2012)",Adventure|Fantasy|IMAX,C,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Zero Dark Thirty (2012),Action|Drama|Thriller,B,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Django Unchained (2012),Action|Drama|Western,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
It's Such a Beautiful Day (2012),Animation|Comedy|Drama|Fantasy|Sci-Fi,A,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0
Upstream Color (2013),Romance|Sci-Fi|Thriller,D,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0
Movie 43 (2013),Comedy,C,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
"Croods, The (2013)",Adventure|Animation|Comedy,C,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0
"Invincible Iron Man, The (2007)",Animation,D,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Now You See Me (2013),Crime|Mystery|Thriller,C,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0
Man of Steel (2013),Action|Adventure|Fantasy|Sci-Fi|IMAX,C,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0
Grown Ups 2 (2013),Comedy,C,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Gravity (2013),Action|Sci-Fi|IMAX,C,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
What If (2013),Comedy|Drama|Romance,E,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0
"History of Future Folk, The (2012)",Adventure|Comedy|Musical|Sci-Fi,B,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0,0
Prisoners (2013),Drama|Mystery|Thriller,B,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0
Short Term 12 (2013),Drama,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Captain Phillips (2013),Adventure|Drama|Thriller|IMAX,B,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0
Dallas Buyers Club (2013),Drama,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Hobbit: The Desolation of Smaug, The (2013)",Adventure|Fantasy|IMAX,C,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Inside Llewyn Davis (2013),Drama,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Wolf of Wall Street, The (2013)",Comedy|Crime|Drama,C,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
Anchorman 2: The Legend Continues (2013),Comedy,C,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Snowpiercer (2013),Action|Drama|Sci-Fi,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
Divergent (2014),Adventure|Romance|Sci-Fi|IMAX,D,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0
The Lego Movie (2014),Action|Adventure|Animation|Children|Comedy|Fantasy,C,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0
Interstellar (2014),Sci-Fi|IMAX,C,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
Godzilla (2014),Action|Adventure|Sci-Fi|IMAX,E,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
A Million Ways to Die in the West (2014),Comedy|Western,E,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
Frank (2014),Comedy|Drama|Mystery,A,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0
"Babadook, The (2014)",Drama|Horror|Thriller,A,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0
Whiplash (2014),Drama,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Gone Girl (2014),Drama|Thriller,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0
Guardians of the Galaxy (2014),Action|Adventure|Sci-Fi,B,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
"Two Days, One Night (Deux jours, une nuit) (2014)",Drama,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
"Maze Runner, The (2014)",Action|Mystery|Sci-Fi,E,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
Angel's Egg (Tenshi no tamago) (1985),Animation|Drama|Fantasy,C,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0
John Wick (2014),Action|Thriller,C,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Big Hero 6 (2014),Action|Animation|Comedy,C,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
The Imitation Game (2014),Drama|Thriller|War,B,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
Wild Tales (2014),Comedy|Drama|Thriller,A,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0
The Rabbi's Cat (Le chat du rabbin) (2011),Adventure|Animation,D,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
Paddington (2014),Children|Comedy,B,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
The Hobbit: The Battle of the Five Armies (2014),Adventure|Fantasy,C,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
Good Copy Bad Copy (2007),Documentary,C,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
Big Eyes (2014),Drama,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
The Interview (2014),Action|Comedy,C,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Kingsman: The Secret Service (2015),Action|Adventure|Comedy|Crime,C,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
Taken 3 (2015),Action|Crime|Thriller,E,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Mad Max: Fury Road (2015),Action|Adventure|Sci-Fi|Thriller,C,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0
Avengers: Infinity War - Part I (2018),Action|Adventure|Sci-Fi,B,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
Thor: Ragnarok (2017),Action|Adventure|Sci-Fi,B,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
Guardians of the Galaxy 2 (2017),Action|Adventure|Sci-Fi,C,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
Doctor Strange (2016),Action|Adventure|Sci-Fi,C,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0
The DUFF (2015),Comedy,C,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
A Story of Children and Film (2013),Documentary,C,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
A Pigeon Sat on a Branch Reflecting on Existence (2014),Comedy|Drama,B,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
The Hateful Eight (2015),Western,C,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
